R_CTPS1,R_CYOO_HP,R_CYSS,R_CYTK1,R_ADMDC,R_EX_pime_e,R_ADPT,R_ADSL1r,R_ADSL2r,R_DALAt2r,R_ADSS,R_DAPDC,R_EX_pheme_e,R_DAPE,R_EX_pi_e,R_DASYN_HP,R_4HGLSD,R_DB4PS,R_AGMHE,R_DBTS,R_AGMT,R_AHCYSNS,R_A5PISO,R_AICART,R_AIRC2,R_AIRC3,R_ALAALAr,R_ALAD_L,R_ALAR,R_ALAt2r,R_ACCOAC,R_ACKr,R_AMAOTr,R_DDPA,R_DHDPRy,R_DHDPS,R_DHFR,R_ACt2r,R_ADCL,R_DHFS,R_AMMQT6,R_ANPRT,R_ANS2,R_ADK1,R_DHNAOT2,R_DHNPA,R_AOXSr,R_APRAUR,R_DHORD3,R_ARGDC,R_ARGN,R_EX_for_e,R_DHORTS,R_ARGt2r,R_DHPPDA,R_ASAD,R_DHPS,R_ASNS2,R_DHPTDCs,R_DHQTi,R_ASP1DC,R_ASPCT,R_ASPK,R_EX_h_e,R_EX_his__L_e,R_EX_ile__L_e,R_ASPO2,R_ASPTA,R_DHQS,R_ATPS4r,R_EX_leu__L_e,R_DKMPPD,R_BC10_new,R_EX_met__L_e,R_DMATT,R_EX_nh4_e,R_BTS2,R_BIOMASS_HP_published,R_C140SN,R_C160SN,R_DMPPS,R_C180SN,R_C181SN,R_C190cSN,R_EX_o2_e,R_EX_orn_e,R_CAT,R_DM_hmfurn_c,R_CBPS,R_CDPMEK,R_DNMPPA,R_CHCOAL,R_EX_succ_e,R_CHORM,R_EX_thm_e,R_CHORS,R_DNTPPA,R_CLPNS_HP,R_DPCOAK,R_DPR,R_CO2t,R_EX_val__L_e,R_DTMPK,R_GARFT,R_FBA,R_GART,R_GCALDD,R_FBP,R_GF6PTA,R_DXPRIi,R_GFUCS,R_GHMT2r,R_GK1,R_DXPS,R_GLNS,R_FMNRx2,R_FMNAT,R_ENO,R_PIt2r,R_FORt,R_GLUDy,R_GLUPRT,R_GLUR,R_FRD5,R_FRDO,R_FUM,R_G1PACT,R_EX_ac_e,R_G3PD1ir,R_G3PD2,R_GLYCTO1,R_GLYK,R_G5SADs,R_GMAND,R_GMHEPAT,R_GMHEPK,R_GALUi,R_GMHEPPA,R_GMPS2,R_GAPD,R_LPSSYN_HP,R_GRTT,R_GTPCI,R_GTPCII,R_EX_ala__D_e,R_H2CO3D,R_EX_ala__L_e,R_H2CO3D2,R_MALS,R_EX_arg__L_e,R_MAN1PT2,R_MAN6PI,R_MCOATA,R_MDH4,R_HCO3E,R_HEMEti,R_MDRPD,R_EX_co2_e,R_ME1,R_HISabc,R_MECDPDH,R_MECDPS,R_MEPCT,R_METAT,R_METB1,R_METabc,R_MOAT_HP,R_HSDy,R_HSERTA,R_HSK,R_MOHMT,R_MTAN,R_MTHFC,R_PGCD,R_MTHFD,R_MTHFR2,R_ICHORS,R_MTRI,R_MTRK,R_PGI,R_NADK,R_IGPS,R_ILEabc,R_IMPC,R_NADS1,R_PGK,R_PMANM,R_IMPD,R_IPDPS,R_NAt3_1,R_PGM,R_NDH_1,R_NDPK1,R_PGMT,R_NDPK2,R_KAS15,R_KAS_HP,R_NDPK3,R_KAS_HP2,R_NDPK4,R_PGPP_HP,R_NDPK5,R_KDOCT2,R_KDOPP,R_KDOPS,R_NDPK7,R_NDPK8,R_PGSA_HP,R_NH4t,R_LEUabc,R_LPADSS_HP,R_NNATr,R_NNDPR,R_PHCD,R_SHKK,R_SHSL1,R_PHCHGS,R_NPHS,R_PHETA1,R_PIMEtr,R_O2t,R_SHSL2r,R_PMDPHT,R_OCTDPS,R_PNTK,R_OMPDC,R_PPA,R_OOR3r,R_ORNTA,R_SHSL4r,R_PPCDC,R_SPMS,R_ORNt2r,R_ORPT,R_OXGDC2,R_SPODM,R_SUCBZL,R_P5CR,R_PABB,R_PANTS,R_SUCBZS,R_SUCCt2r,R_PAPPT3,R_PASYN_HP,R_PDH2,R_TALA,R_THDPS,R_PGAMT,R_PPNCL2,R_PPND,R_THMabc,R_PPNDH,R_THRD_L,R_THRS,R_PPS,R_TKT1,R_PPTGS,R_TKT2,R_PRAGSr,R_TMDSf,R_TPI,R_PRAIS,R_TRDR,R_PRAIi,R_TRPS1,R_PRASCSi,R_TYRTA,R_PRFGS,R_U23GAAT_HP,R_U2GAAT,R_U2GAAT2,R_UAAGDS,R_UAGAAT_HP,R_UAGCVT,R_UAGDP,R_UAGDP2,R_UAGPT3,R_PROt2r,R_UAMAGS,R_UAMAS,R_UAPGR,R_PROt4,R_UDCPDP,R_PRPPS,R_UDPG4E,R_UGMDDS,R_PSCVT,R_UHGADA_HP,R_UMPK,R_UNK2,R_PSD_HP,R_PSERT,R_PSP_L,R_UREA,R_PSSA_HP,R_PTAr,R_PTPATi,R_URIDK2r,R_USHD_HP,R_VALTA,R_VALabc,R_SK_ahcys_c,R_DM_amob_c,R_PUTA3,R_QULNS,R_RBFK,R_RBFSa,R_RBFSb,R_RFAC_HP,R_RFA_HP,R_RHCCE,R_RNDR1,R_RNDR2,R_RNDR3,R_RNDR4,R_RPE,R_RPI,R_S7PI,R_SDPDS,R_SDPTA,R_SERAT,R_SHCHCS2,R_SHK3Dr
1.048918417978836060e-01,1.202291592853960189e+01,6.031973716071806213e-02,1.101177279450528124e-01,4.849688854591711201e-03,-4.156876161078609939e-06,6.516942601530976986e-02,1.821279864303893825e-01,3.750139684313719690e-01,1.000000000000000000e+01,1.821279864303893825e-01,2.258569380852711306e-01,-4.156876161078609939e-06,2.449785684262327512e-01,-6.419761765669262932e-01,1.042239703613369595e-01,-9.999990000000000000e+05,1.385625387026146675e-05,1.163925325102010619e-02,4.156876161078609939e-06,2.909813312755027068e-02,6.031973716071806213e-02,5.819626625510053095e-03,3.750139684313719690e-01,3.750139684313719690e-01,-3.750139684313719690e-01,1.912163034096160327e-02,1.960454251454272168e+01,-9.961756739318076370e+00,1.000000000000000000e+01,1.639544010449528910e+00,-9.999990000000000000e+05,4.156876161078609939e-06,2.847501739100458118e-01,2.449785684262327512e-01,2.449785684262327512e-01,3.464063467565503540e-02,-1.106554867898381644e+01,3.464063467565503540e-02,3.464063467565503540e-02,4.156876161082767177e-06,3.741188544970748542e-02,3.741188544970748542e-02,4.902580484376724002e+00,4.156876161082767177e-06,3.464063467565503540e-02,4.156876161078609939e-06,6.928126935130733373e-06,2.183052797259783517e-01,2.909813312755027068e-02,1.927314494479512863e+00,1.592014294995955370e-02,-2.183052797259783517e-01,2.151092994484244514e+00,6.928126935130733373e-06,-3.516266904021721484e-01,3.464063467565503540e-02,1.586541068145002620e-01,6.031973716071806213e-02,2.847501739100458118e-01,4.087594891714081132e-05,2.183052797259783517e-01,3.516266904021721484e-01,-3.980926898890174925e+00,-6.235314241617914005e-02,-1.912163034096160674e-01,1.891378587564829239e-03,-1.446314393155394340e+00,2.847501739100458118e-01,4.111989127253862364e+01,-2.965238328236075027e-01,4.849688854591711201e-03,2.404583185707920379e+01,-2.053829373665719549e-01,4.156876161082767177e-06,1.983856008027214557e+01,4.156876161078609939e-06,6.928126935131015962e-01,1.100435969868470143e-01,1.163925325102010619e-02,4.156876161082767177e-06,5.819626625510053095e-03,1.042239703613369595e-01,1.042239703613369595e-01,-1.200000000000000000e+01,1.136670413328119356e+00,3.234896224850201951e-02,6.031973716071806213e-02,2.183052797259783517e-01,3.325500928866213741e-05,3.464063467565503540e-02,4.156876161078609939e-06,2.195953917715598003e+00,2.126934969085221838e-01,-4.156876161078609939e-06,2.847501739100458118e-01,3.464063467565503540e-02,1.933432383787012793e-02,4.087594891714081132e-05,4.087594891714081132e-05,-1.260606143437325954e+01,-2.785515787411840249e-01,1.711247352977360997e-02,3.514230034702793826e-01,-7.110151922597038876e-01,2.359096496109258645e-02,3.464063467565503540e-02,7.110151922597038876e-01,6.152176718396342586e-02,3.325500928866213741e-05,1.745887987653015755e-02,7.782309560559970141e-01,1.928859820009825865e-01,3.325500928866213741e-05,1.400793828006535513e+00,-1.300426445239306084e+01,6.928126935131016282e-06,-3.010261684523753978e+00,6.419761765669262932e-01,-1.592014294995955370e-02,-1.940530942381856194e+00,3.750139684313719690e-01,-1.912163034096160327e-02,1.950975349257589642e+00,2.449806468643132562e-01,-1.393833394395828318e+00,5.570214055845337103e-02,1.106554867898381644e+01,1.686382350991682344e+01,1.672893495692790466e+01,3.464063467565503540e-02,1.933432383787012793e-02,1.454906656377513430e-01,1.745887987653015755e-02,2.327850650204021238e-02,2.327850650204021238e-02,3.699619783359962832e-02,2.327850650204021238e-02,1.928859820009825865e-01,-1.938047439791262150e+00,5.819626625510053095e-03,4.156876161082767177e-06,3.464063467565503540e-02,6.928126935130733373e-06,-1.000000000000000000e+01,-9.999967671367414296e+05,-1.000000000000000000e+01,9.999967671367414296e+05,3.464063467565503540e-02,-2.151092994484244514e+00,1.745887987653015755e-02,-1.745887987653015755e-02,1.639544010449528910e+00,1.446314393155394340e+00,9.999990000000000000e+05,4.156876161078609939e-06,4.849688854591711201e-03,1.260606143437325954e+01,-2.805507152875571730e+00,6.235314241617914005e-02,3.325500928866213741e-05,3.325500928866213741e-05,3.325500928866213741e-05,1.090819729682508399e-01,-9.999880005906848237e+05,2.053829373665719549e-01,5.819626625510053095e-03,-1.066481219759393972e-01,-9.999880005906848237e+05,9.999881072388067842e+05,4.087594891714081132e-05,4.849688854591711201e-03,7.264369719016513516e-01,1.072214244732491828e+00,7.264369719016513516e-01,3.464063467565508397e-02,4.156876161082767177e-06,4.849688854591711201e-03,4.849688854591711201e-03,-3.699619783359962832e-02,3.671906618360196769e-04,3.741188544970748542e-02,1.912163034096160674e-01,-3.750139684313719690e-01,1.891378587564829239e-03,1.938047439791262150e+00,-1.745887987653015755e-02,1.928859820009825865e-01,2.909813312757936939e-05,9.999990000000000000e+05,3.010261684523753978e+00,2.433218753345542140e+01,3.574165260161392133e-01,-3.699619783359962832e-02,2.976323331332284550e-01,2.317264472247141105e-01,5.819626625510053095e-03,9.252028552982002885e-02,1.163925325102010619e-02,1.711247352977360997e-02,4.999890646545352563e-02,1.759744241523278005e-02,5.819626625510053095e-03,5.819626625510053095e-03,5.819626625510053095e-03,1.759744241523278005e-02,1.711247352977360997e-02,4.999890646545352563e-02,-1.983856008027214557e+01,2.965238328236075027e-01,5.819626625510053095e-03,1.891378587564829239e-03,1.891378587564829239e-03,9.999990000000000000e+05,2.847501739100458118e-01,9.999880005906848237e+05,-9.999990000000000000e+05,4.156876161082767177e-06,-1.219350340583058717e-01,4.156876161078609939e-06,1.200000000000000000e+01,-6.031973716071806213e-02,6.928126935130733373e-06,4.156876161082767177e-06,4.087594891714081132e-05,2.183052797259783517e-01,1.934780597025689053e+00,2.449806468643132562e-01,7.906440811513935074e-01,-9.999879402709476417e+05,4.087594891714081132e-05,4.849688854591711201e-03,-1.136670413328119356e+00,-2.183052797259783517e-01,4.156876161082767177e-06,3.005728982134900709e-02,4.156876161082767177e-06,1.454906656377513430e-01,3.464063467565503540e-02,4.087594891714081132e-05,4.156876161082767177e-06,-2.195953917715598003e+00,1.912163034096160327e-02,1.042239703613369595e-01,1.302137692592283358e+01,-1.551440867277824043e-01,2.449785684262327512e-01,-6.152176718396342586e-02,4.087594891714081132e-05,9.075846285021631210e-02,4.156876161078609939e-06,1.219350340583058717e-01,9.999879402709476417e+05,9.999881072388067842e+05,3.604703289310317249e+00,-1.318655802257421850e-01,1.912163034096160327e-02,-4.398942606378282161e-01,3.750139684313719690e-01,1.711247352977360997e-02,-8.477951238361880471e-01,3.750139684313719690e-01,6.941983189001277310e-02,3.741188544970748542e-02,3.741188544970748542e-02,3.750139684313719690e-01,-9.075846285021631210e-02,3.750139684313719690e-01,5.819626625510053095e-03,5.819626625510053095e-03,5.819626625510053095e-03,1.912163034096160327e-02,5.819626625510053095e-03,1.912163034096160327e-02,5.570214055845337103e-02,5.819626625510053095e-03,1.912163034096160327e-02,-9.999990000000000000e+05,1.912163034096160327e-02,1.912163034096160327e-02,1.912163034096160327e-02,9.999990000000000000e+05,1.912163034096160327e-02,6.977919382099324608e-01,1.745887987653015755e-02,1.912163034096160327e-02,2.847501739100458118e-01,5.819626625510053095e-03,2.432465366924499994e-01,4.849688854591711201e-03,5.188751386797023357e-02,1.072214244732491828e+00,1.072214244732491828e+00,1.956412627607063026e+00,5.422506389588344078e-02,9.999990000000000000e+05,4.087594891714081132e-05,-1.711247352977360997e-02,5.819626625510053095e-03,4.087594891714081132e-05,2.785515787411840249e-01,4.390839007677997674e-02,4.156876161078609939e-06,6.451534155136421367e-01,1.891378587564829239e-03,6.928126935130733373e-06,1.385625387026146675e-05,6.928126935130733373e-06,5.819626625510053095e-03,5.819626625510053095e-03,6.031973716071806213e-02,1.711247352977360997e-02,1.759744241523278005e-02,1.759744241523278005e-02,1.711247352977360997e-02,-5.717598408635704565e-01,-5.659263579841902203e-01,2.327850650204021238e-02,2.449785684262327512e-01,-2.449785684262327512e-01,6.031973716071806213e-02,4.156876161082767177e-06,2.847501739100458118e-01
